dataset,n,method,parameter,marginal_order,attributes,metric_type,tvd
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=10.0,2,age|education_num,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=10.0,2,age|education_num,midpoint_binned_tvd,0.135257
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=10.0,2,age|hours_per_week,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=10.0,2,age|hours_per_week,midpoint_binned_tvd,0.170289
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=10.0,2,age|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=10.0,2,age|income_class,midpoint_binned_tvd,0.152917
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=10.0,2,education_num|hours_per_week,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=10.0,2,education_num|hours_per_week,midpoint_binned_tvd,0.051386
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=10.0,2,education_num|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=10.0,2,education_num|income_class,midpoint_binned_tvd,0.011303
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=10.0,2,hours_per_week|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=10.0,2,hours_per_week|income_class,midpoint_binned_tvd,0.049788
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=10.0,3,age|education_num|hours_per_week,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=10.0,3,age|education_num|hours_per_week,midpoint_binned_tvd,0.173837
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=10.0,3,age|education_num|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=10.0,3,age|education_num|income_class,midpoint_binned_tvd,0.156181
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=10.0,3,age|hours_per_week|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=10.0,3,age|hours_per_week|income_class,midpoint_binned_tvd,0.181161
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=10.0,3,education_num|hours_per_week|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=10.0,3,education_num|hours_per_week|income_class,midpoint_binned_tvd,0.051608
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=10.0,avg_2way,ALL,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=10.0,avg_3way,ALL,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=10.0,avg_2way,ALL,midpoint_binned_tvd,0.095157
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=10.0,avg_3way,ALL,midpoint_binned_tvd,0.140697
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=20.0,2,age|education_num,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=20.0,2,age|education_num,midpoint_binned_tvd,0.465823
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=20.0,2,age|hours_per_week,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=20.0,2,age|hours_per_week,midpoint_binned_tvd,0.474325
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=20.0,2,age|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=20.0,2,age|income_class,midpoint_binned_tvd,0.465823
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=20.0,2,education_num|hours_per_week,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=20.0,2,education_num|hours_per_week,midpoint_binned_tvd,0.052164
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=20.0,2,education_num|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=20.0,2,education_num|income_class,midpoint_binned_tvd,0.01214
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=20.0,2,hours_per_week|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=20.0,2,hours_per_week|income_class,midpoint_binned_tvd,0.050313
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=20.0,3,age|education_num|hours_per_week,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=20.0,3,age|education_num|hours_per_week,midpoint_binned_tvd,0.474325
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=20.0,3,age|education_num|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=20.0,3,age|education_num|income_class,midpoint_binned_tvd,0.465923
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=20.0,3,age|hours_per_week|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=20.0,3,age|hours_per_week|income_class,midpoint_binned_tvd,0.474325
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=20.0,3,education_num|hours_per_week|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=20.0,3,education_num|hours_per_week|income_class,midpoint_binned_tvd,0.052391
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=20.0,avg_2way,ALL,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=20.0,avg_3way,ALL,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=20.0,avg_2way,ALL,midpoint_binned_tvd,0.253431
simulated_adult_like_n10000_seed0,10000,k_anonymity,k=20.0,avg_3way,ALL,midpoint_binned_tvd,0.366741
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=2.0,2,age|education_num,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=2.0,2,age|education_num,midpoint_binned_tvd,0.134654
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=2.0,2,age|hours_per_week,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=2.0,2,age|hours_per_week,midpoint_binned_tvd,0.171153
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=2.0,2,age|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=2.0,2,age|income_class,midpoint_binned_tvd,0.152271
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=2.0,2,education_num|hours_per_week,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=2.0,2,education_num|hours_per_week,midpoint_binned_tvd,0.052059
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=2.0,2,education_num|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=2.0,2,education_num|income_class,midpoint_binned_tvd,0.011183
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=2.0,2,hours_per_week|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=2.0,2,hours_per_week|income_class,midpoint_binned_tvd,0.050485
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=2.0,3,age|education_num|hours_per_week,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=2.0,3,age|education_num|hours_per_week,midpoint_binned_tvd,0.174633
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=2.0,3,age|education_num|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=2.0,3,age|education_num|income_class,midpoint_binned_tvd,0.155518
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=2.0,3,age|hours_per_week|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=2.0,3,age|hours_per_week|income_class,midpoint_binned_tvd,0.181944
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=2.0,3,education_num|hours_per_week|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=2.0,3,education_num|hours_per_week|income_class,midpoint_binned_tvd,0.052287
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=2.0,avg_2way,ALL,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=2.0,avg_3way,ALL,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=2.0,avg_2way,ALL,midpoint_binned_tvd,0.095301
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=2.0,avg_3way,ALL,midpoint_binned_tvd,0.141095
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=3.0,2,age|education_num,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=3.0,2,age|education_num,midpoint_binned_tvd,0.122965
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=3.0,2,age|hours_per_week,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=3.0,2,age|hours_per_week,midpoint_binned_tvd,0.158971
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=3.0,2,age|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=3.0,2,age|income_class,midpoint_binned_tvd,0.139721
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=3.0,2,education_num|hours_per_week,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=3.0,2,education_num|hours_per_week,midpoint_binned_tvd,0.059384
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=3.0,2,education_num|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=3.0,2,education_num|income_class,midpoint_binned_tvd,0.022095
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=3.0,2,hours_per_week|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=3.0,2,hours_per_week|income_class,midpoint_binned_tvd,0.059417
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=3.0,3,age|education_num|hours_per_week,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=3.0,3,age|education_num|hours_per_week,midpoint_binned_tvd,0.161963
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=3.0,3,age|education_num|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=3.0,3,age|education_num|income_class,midpoint_binned_tvd,0.143142
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=3.0,3,age|hours_per_week|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=3.0,3,age|hours_per_week|income_class,midpoint_binned_tvd,0.170621
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=3.0,3,education_num|hours_per_week|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=3.0,3,education_num|hours_per_week|income_class,midpoint_binned_tvd,0.059734
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=3.0,avg_2way,ALL,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=3.0,avg_3way,ALL,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=3.0,avg_2way,ALL,midpoint_binned_tvd,0.093759
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=3.0,avg_3way,ALL,midpoint_binned_tvd,0.133865
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=4.0,2,age|education_num,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=4.0,2,age|education_num,midpoint_binned_tvd,0.3953
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=4.0,2,age|hours_per_week,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=4.0,2,age|hours_per_week,midpoint_binned_tvd,0.057072
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=4.0,2,age|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=4.0,2,age|income_class,midpoint_binned_tvd,0.019376
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=4.0,2,education_num|hours_per_week,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=4.0,2,education_num|hours_per_week,midpoint_binned_tvd,0.395317
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=4.0,2,education_num|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=4.0,2,education_num|income_class,midpoint_binned_tvd,0.3953
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=4.0,2,hours_per_week|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=4.0,2,hours_per_week|income_class,midpoint_binned_tvd,0.052949
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=4.0,3,age|education_num|hours_per_week,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=4.0,3,age|education_num|hours_per_week,midpoint_binned_tvd,0.3976
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=4.0,3,age|education_num|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=4.0,3,age|education_num|income_class,midpoint_binned_tvd,0.3953
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=4.0,3,age|hours_per_week|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=4.0,3,age|hours_per_week|income_class,midpoint_binned_tvd,0.058475
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=4.0,3,education_num|hours_per_week|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=4.0,3,education_num|hours_per_week|income_class,midpoint_binned_tvd,0.395968
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=4.0,avg_2way,ALL,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=4.0,avg_3way,ALL,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=4.0,avg_2way,ALL,midpoint_binned_tvd,0.219219
simulated_adult_like_n10000_seed0,10000,l_diversity,ell=4.0,avg_3way,ALL,midpoint_binned_tvd,0.311836
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.2,2,age|education_num,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.2,2,age|education_num,midpoint_binned_tvd,0.8774
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.2,2,age|hours_per_week,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.2,2,age|hours_per_week,midpoint_binned_tvd,0.82
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.2,2,age|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.2,2,age|income_class,midpoint_binned_tvd,0.8185
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.2,2,education_num|hours_per_week,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.2,2,education_num|hours_per_week,midpoint_binned_tvd,0.3989
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.2,2,education_num|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.2,2,education_num|income_class,midpoint_binned_tvd,0.3953
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.2,2,hours_per_week|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.2,2,hours_per_week|income_class,midpoint_binned_tvd,0.031495
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.2,3,age|education_num|hours_per_week,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.2,3,age|education_num|hours_per_week,midpoint_binned_tvd,0.8781
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.2,3,age|education_num|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.2,3,age|education_num|income_class,midpoint_binned_tvd,0.8774
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.2,3,age|hours_per_week|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.2,3,age|hours_per_week|income_class,midpoint_binned_tvd,0.82
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.2,3,education_num|hours_per_week|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.2,3,education_num|hours_per_week|income_class,midpoint_binned_tvd,0.3989
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.2,avg_2way,ALL,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.2,avg_3way,ALL,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.2,avg_2way,ALL,midpoint_binned_tvd,0.556933
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.2,avg_3way,ALL,midpoint_binned_tvd,0.7436
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.3,2,age|education_num,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.3,2,age|education_num,midpoint_binned_tvd,0.8774
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.3,2,age|hours_per_week,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.3,2,age|hours_per_week,midpoint_binned_tvd,0.8185
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.3,2,age|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.3,2,age|income_class,midpoint_binned_tvd,0.8185
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.3,2,education_num|hours_per_week,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.3,2,education_num|hours_per_week,midpoint_binned_tvd,0.396885
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.3,2,education_num|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.3,2,education_num|income_class,midpoint_binned_tvd,0.3953
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.3,2,hours_per_week|income_class,strict_symbolic_tvd,0.0074
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.3,2,hours_per_week|income_class,midpoint_binned_tvd,0.007279
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.3,3,age|education_num|hours_per_week,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.3,3,age|education_num|hours_per_week,midpoint_binned_tvd,0.8774
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.3,3,age|education_num|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.3,3,age|education_num|income_class,midpoint_binned_tvd,0.8774
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.3,3,age|hours_per_week|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.3,3,age|hours_per_week|income_class,midpoint_binned_tvd,0.8189
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.3,3,education_num|hours_per_week|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.3,3,education_num|hours_per_week|income_class,midpoint_binned_tvd,0.396987
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.3,avg_2way,ALL,strict_symbolic_tvd,0.834567
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.3,avg_3way,ALL,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.3,avg_2way,ALL,midpoint_binned_tvd,0.552311
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.3,avg_3way,ALL,midpoint_binned_tvd,0.742672
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.4,2,age|education_num,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.4,2,age|education_num,midpoint_binned_tvd,0.3953
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.4,2,age|hours_per_week,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.4,2,age|hours_per_week,midpoint_binned_tvd,0.066616
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.4,2,age|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.4,2,age|income_class,midpoint_binned_tvd,0.033094
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.4,2,education_num|hours_per_week,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.4,2,education_num|hours_per_week,midpoint_binned_tvd,0.3953
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.4,2,education_num|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.4,2,education_num|income_class,midpoint_binned_tvd,0.3953
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.4,2,hours_per_week|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.4,2,hours_per_week|income_class,midpoint_binned_tvd,0.06356
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.4,3,age|education_num|hours_per_week,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.4,3,age|education_num|hours_per_week,midpoint_binned_tvd,0.3981
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.4,3,age|education_num|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.4,3,age|education_num|income_class,midpoint_binned_tvd,0.3953
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.4,3,age|hours_per_week|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.4,3,age|hours_per_week|income_class,midpoint_binned_tvd,0.067637
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.4,3,education_num|hours_per_week|income_class,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.4,3,education_num|hours_per_week|income_class,midpoint_binned_tvd,0.395892
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.4,avg_2way,ALL,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.4,avg_3way,ALL,strict_symbolic_tvd,1.0
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.4,avg_2way,ALL,midpoint_binned_tvd,0.224862
simulated_adult_like_n10000_seed0,10000,t_closeness,t=0.4,avg_3way,ALL,midpoint_binned_tvd,0.314232
